,base_text,tweet_class
562,"Having a drink this weekend? Leave the keys at home. Consider jumping in a taxi &amp; remember:

 Wear a face covering
 Sit away from the driver &amp; open windows
↔ Keep a safe distance at ranks
 Follow driver/operator guidance

@gmptraffic

#DontDrinkAndDrive #Fatal5 #SafeGM",0
563,"Venturing out on the roads? Police enforcement is there to keep you and your communities safe.

All of us have a part to play - watch your speed.

@gmptraffic

#RoadSafety #SlowDownSaveLives #Fatal5",0
564,"If you do have to travel, please drive responsibly and within the speed limit. Let’s keep each other safe. @gmptraffic

#Fatal5 #SafeGM #TakeExtraCare

 avondale91 on Instagram",0
565,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : Deception / Fraud #police,0
566,"Even though most of us will be in our homes for longer periods, some sneak in burglars will still take their chances, keep doors and windows locked, even when you’re in.",0
567,If you think anyone is possibly a victim of modern slavery then contact the Modern Slavery Helpline on 08000 121 700 or visit,0
568,"Special Constable recruitment is open. Do you have what it takes?

Find out more at:",0
569,"We would urge motorists to consider their actions and the impact this can have, to not only their loved ones, but also the loved ones of those who may be innocently caught up in collisions",0
570,Officers will be out tackling dangerous drivers to improve the safety of other road users in an effort to reduce the number of collisions cause by irresponsible drivers,0
571,"@Spiritu16042910 Hello, we appreciate you have raised some concerns here and these can be addressed through our complaints procedure here:  Other options include complaining via 101, in person at a police station or by contacting the IOPC:  Thank you.",0
572,"Can you help? The key to preventing the raves is early intelligence. If you have any information on a rave taking place or hear about an event, please contact us on 101 or via our online reporting. Your help can ultimately save lives.",0
573,"As the country returns to work we're asking for your help to spot victims of #ModernSlavery. Signs include:
 Long hours
 Little or no pay
 Held against their will
 Poor working conditions
 Threatened verbally and physically
 Report it at",0
574,"If you’re worried that a child could be at risk of neglect or abuse during Covid-19, the NSPCC have advice on spotting the signs of who you can contact.",0
575,#TogetherGM | GMP &amp; Healthcare professionals in Greater Manchester are asking the public to take care and protect themselves and the NHS as social distancing guidelines are eased this weekend,0
576,"If your partner has been violent or abusive towards you, you can now report this through our website, but always ring 999 if you are in immediate danger.",0
577,"#ModernSlavery can take place in hand car washes, takeaways, hotels, recycling plants and packaging warehouses.

 Report your suspicions:
Call the Modern Slavery Helpline - 08000 121 700
Speak to us on Live Chat at",0
578,"Vulnerable people are being abused and trapped into Modern Slavery by gangs who exploit them for profit.

Let’s learn to spot the signs. 

#SlaveryOnYourDoorstep

Find out more at:",0
579,"@GreenAcornProp Hi Green Acorn Property, we’re sorry to hear this. If you would like to make an official complaint, and have not done so already, you can make one at:  and it will be looked into - thank you",0
580,#Reminder | Email fboa@fpu.pnn.police.uk for any further questions/advice.,0
581,#SafeStaycation | Off for a day out? Pack your sat nav away before you get the picnic out,0
582,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds in relation to the crime of : Theft of Motor Vehicle #police,0
583,"#ModernSlavery victims are vulnerable, frightened, and need your help. If you suspect someone is being forced to work against their will, report it.

 Report your suspicions:
Call the Modern Slavery Helpline - 08000 121 700
Speak to us on Live Chat at",0
584,"When you get in a car the first thing you should do is put your seatbelt on. Belt up or it could cost you a fine, your licence, your life. 

#WYPTheCost",0
585,"There are no safety measures in place at these unauthorised events. If anything goes wrong and you, your son, or your daughter are attending, we might not be able to help you as quickly as we would do normally.",0
586,"Modern slavery could be happening on your doorstep. 
Let’s learn to spot the signs. 

#SlaveryOnYourDoorstep

Find out more at:",0
587,"We are currently inviting applications from substantive Detective Constables, Trainee Investigators and Police Constables, who are wishing to undertake a level transfer ideally with investigative experience and a flair for digital investigations.

More at:",0
588,"@FulcrumTrev @SalfordCouncil Hello, thank you for your message. Social Media is not monitored 24/7. We do not accept reports via social media. You can report this on our website here:  or through our livechat service. You can also report through 101. Thank you.",0
589,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds North West in relation to the crime of : Theft From Shop #police",0
